19:35:21.667 [main] DEBUG o.g.i.r.i.inet.TcpOutgoingConnector - Attempting to connect to [357bde55-8786-4b7b-af7d-ae812a9d94fc port:46025, addresses:[/127.0.0.1]].
19:35:21.669 [main] DEBUG o.g.i.r.i.inet.TcpOutgoingConnector - Trying to connect to address /127.0.0.1.
19:35:21.672 [main] DEBUG o.g.i.r.i.inet.TcpOutgoingConnector - Connected to address /127.0.0.1:46025.
19:35:21.683 [main] DEBUG o.g.p.i.w.c.ActionExecutionWorker - Starting Gradle Test Executor 1.
19:35:21.685 [Test worker] INFO  o.g.a.i.t.testing.worker.TestWorker - Gradle Test Executor 1 started executing tests.
19:35:22.256 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.267 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client deleted successfully: Entity{id=197}
19:35:22.268 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.268 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.268 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.280 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding a new client: Entity{id=null}
19:35:22.280 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.280 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.280 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.291 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - New client added successfully: Entity{id=198}
19:35:22.291 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.292 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.294 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.305 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client updated successfully: Entity{id=198}
19:35:22.306 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.306 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.306 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.316 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Client deleted successfully: Entity{id=198}
19:35:22.321 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:35:22.321 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.321 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.321 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.335 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 94
19:35:22.335 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Updating reservation: Entity{id=94}
19:35:22.335 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.335 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.335 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.345 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation updated successfully: Entity{id=94}
19:35:22.346 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=94}
19:35:22.346 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.346 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.346 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.356 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=94}
19:35:22.358 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:35:22.358 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.358 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.358 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.369 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 95
19:35:22.369 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Finding reservation with ID: 95
19:35:22.370 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.370 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.370 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.384 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation found: Entity{id=null}
19:35:22.384 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=95}
19:35:22.384 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.384 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.385 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.397 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=95}
19:35:22.399 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:35:22.400 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.400 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.400 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.413 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 96
19:35:22.414 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=96}
19:35:22.414 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.414 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.414 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.426 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=96}
19:35:22.427 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Finding reservation with ID: 96
19:35:22.427 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.427 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.427 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.439 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - No reservation found with ID: 96
19:35:22.441 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=null}
19:35:22.441 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.441 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.442 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.453 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 97
19:35:22.454 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Adding new reservation: Entity{id=97}
19:35:22.454 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.454 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.454 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.466 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation added successfully with ID: 98
19:35:22.467 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Deleting reservation: Entity{id=98}
19:35:22.467 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.467 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.467 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.480 [Test worker] INFO  o.p.t.R.D.Repo_Reservation - Reservation deleted successfully: Entity{id=98}
19:35:22.484 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:35:22.484 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.484 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.484 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.498 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 110
19:35:22.499 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=110}
19:35:22.499 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.499 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.499 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.511 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=110}
19:35:22.512 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:35:22.512 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.513 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.513 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.527 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 111
19:35:22.528 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Finding trip with ID: 111
19:35:22.528 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.528 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.528 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.540 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip found: Entity{id=111}
19:35:22.541 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=111}
19:35:22.541 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.541 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.541 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.555 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=111}
19:35:22.557 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:35:22.558 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.558 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.558 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.569 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 112
19:35:22.569 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=112}
19:35:22.570 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.570 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.570 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.579 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=112}
19:35:22.579 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Finding trip with ID: 112
19:35:22.579 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.579 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.579 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.588 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - No trip found with ID: 112
19:35:22.590 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Adding new trip: Entity{id=null}
19:35:22.590 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.590 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.590 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.603 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip added successfully with ID: 113
19:35:22.603 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Updating trip: Entity{id=113}
19:35:22.603 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.603 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.603 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.613 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip updated successfully: Entity{id=113}
19:35:22.614 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Deleting trip: Entity{id=113}
19:35:22.614 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:35:22.614 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:35:22.614 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:35:22.624 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Trip - Trip deleted successfully: Entity{id=113}
19:35:22.627 [Test worker] INFO  o.g.a.i.t.testing.worker.TestWorker - Gradle Test Executor 1 finished executing tests.
19:35:22.627 [Test worker] DEBUG o.g.p.i.w.c.ActionExecutionWorker - Completed Gradle Test Executor 1.
19:36:21.315 [Test worker] INFO  o.g.a.i.t.testing.worker.TestWorker - Gradle Test Executor 2 started executing tests.
19:36:21.442 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:36:21.443 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.443 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.443 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.650 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:36:21.653 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Deleting account: Entity{id={2, password123}}
19:36:21.653 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.654 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.654 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.675 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account deleted successfully: Entity{id={2, password123}}
19:36:21.681 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Adding new account: Entity{id={2, password123}}
19:36:21.681 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
19:36:21.681 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - user: robert12
19:36:21.682 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - pass: Asmodeus011235
19:36:21.700 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Account added successfully with client ID: 2
19:36:21.701 [Test worker] INFO  o.p.t.R.DB_Repository.Repo_Client - Finding account with client ID: 2
19:36:21.701 [Test worker] INFO  o.p.travel_agency.Utility.DB_Utils - trying to connect to database ... jdbc:postgresql://localhost:5432/test
